user_id,age,gender,destination,country,start_date,end_date,min_temp_celsius,max_temp_celsius,avg_temp_celsius,luggage_type,trip_purpose,packed_items
U0258,45,nb,San Francisco,USA,2026-01-24,2026-02-01,8,14,11.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0259,22,m,Bucharest,Romania,2025-11-14,2025-11-18,2,11,6.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 2 wool socks"
U0260,22,nb,Dubai,UAE,2025-09-13,2025-09-21,28,39,33.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 brush/comb, 2 swimming suit, 4 shorts, 6 tank top, 2 sunscreen, 1 head covering"
U0261,62,m,Manila,Philippines,2025-08-31,2025-09-04,24,31,27.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 swimming trunks, 3 shorts, 4 tank top, 1 sunscreen, 1 insect repellent"
U0262,22,m,Jakarta,Indonesia,2025-09-18,2025-09-26,23,32,27.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 2 swimming trunks, 4 shorts, 7 tank top, 2 sunscreen, 1 insect repellent"
U0263,19,f,Mumbai,India,2025-11-20,2025-12-01,22,31,26.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 1 bikini, 4 summer dress, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0264,19,f,Prague,Czech Republic,2025-12-21,2025-12-25,19,28,23.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0265,71,m,Santiago,Chile,2025-11-30,2025-12-13,12,25,18.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0266,67,m,Shanghai,China,2026-02-02,2026-02-06,2,10,6.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 2 wool socks"
U0267,19,f,Kuala Lumpur,Malaysia,2025-03-26,2025-03-29,24,33,28.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 bikini, 1 summer dress, 2 shorts, 3 tank top, 1 sunscreen, 1 insect repellent"
U0268,58,m,Singapore,Singapore,2025-06-26,2025-07-07,25,31,28.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming trunks, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0269,35,nb,Vienna,Austria,2025-08-08,2025-08-20,16,26,21.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0270,23,f,Santiago,Chile,2025-06-18,2025-06-26,5,15,10.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0271,75,m,Lagos,Nigeria,2025-05-13,2025-05-21,23,31,27.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming trunks, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0272,47,m,Vienna,Austria,2025-11-08,2025-11-18,3,9,6.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0273,68,m,Paris,France,2025-12-26,2026-01-03,3,8,5.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 3 sweater, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie"
U0274,75,m,Prague,Czech Republic,2025-03-15,2025-03-23,1,9,5.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 3 sweater, 1 winter coat, 1 gloves, 1 wool scarf"
U0275,65,f,Seoul,South Korea,2025-10-14,2025-10-26,9,19,14.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 face moisturizer, 1 brush/comb, 3 t-shirt, 3 jeans, 5 dress shirt, 3 dress pants, 2 blazer, 1 belt, 2 dress"
U0276,61,nb,Athens,Greece,2025-07-30,2025-08-10,23,33,28.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming suit, 4 shorts, 7 tank top"
U0277,33,m,Lagos,Nigeria,2025-07-09,2025-07-16,22,28,25.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 conditioner, 1 face moisturizer, 6 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 2 sunscreen, 2 insect repellent"
U0278,31,m,Cairo,Egypt,2025-08-21,2025-09-02,22,34,28.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 2 shorts, 1 tank top, 4 sunscreen, 3 dress shirt, 3 dress pants, 1 blazer, 5 tie, 2 dress shoes"
U0279,30,f,Warsaw,Poland,2025-07-20,2025-07-30,15,24,19.5,checked,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 6 dress shirt, 3 dress pants, 2 blazer, 2 dress shoes, 1 belt, 4 dress"
U0280,19,f,London,UK,2025-02-27,2025-03-09,2,9,5.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 gloves, 1 beanie"
U0281,65,m,Istanbul,Turkey,2025-08-05,2025-08-09,20,28,24.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0282,64,f,Lisbon,Portugal,2025-03-13,2025-03-26,10,18,14.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0283,66,m,Kiev,Ukraine,2026-02-11,2026-02-23,-5,1,-2.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 gloves, 1 beanie"
U0284,21,m,Sydney,Australia,2025-04-12,2025-04-15,14,22,18.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0285,74,m,Delhi,India,2025-06-13,2025-06-25,28,39,33.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 swimming trunks, 4 shorts, 7 tank top"
U0286,65,f,London,UK,2026-01-02,2026-01-15,2,8,5.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0287,42,f,Tel Aviv,Israel,2025-10-19,2025-10-22,18,27,22.5,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0288,53,nb,Lisbon,Portugal,2025-05-15,2025-05-19,14,22,18.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0289,33,nb,Madrid,Spain,2025-11-01,2025-11-11,6,15,10.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0290,49,m,Mexico City,Mexico,2026-01-31,2026-02-07,6,21,13.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0291,50,nb,Barcelona,Spain,2025-05-01,2025-05-15,14,22,18.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0292,41,m,Kiev,Ukraine,2025-11-13,2025-11-22,1,7,4.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 1 winter coat, 1 wool scarf, 1 beanie"
U0293,60,m,Oslo,Norway,2026-02-13,2026-02-27,-7,-1,-4.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0294,58,f,Barcelona,Spain,2025-10-11,2025-10-24,13,22,17.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0295,72,m,Cancun,Mexico,2025-12-25,2025-12-31,21,28,24.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 6 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 1 sunscreen"
U0296,52,m,New York,USA,2025-08-21,2025-08-25,20,29,24.5,checked,business,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 2 t-shirt, 3 jeans, 1 light jacket, 1 sneakers, 3 dress shirt, 2 dress pants, 2 blazer, 3 tie, 2 dress shoes, 1 belt"
U0297,58,nb,Paris,France,2025-03-15,2025-03-23,5,13,9.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 2 thermal underwear, 4 wool socks, 1 deodorant, 1 wallet, 1 power adapter, 1 face wash, 3 sweater, 1 beanie, 5 dress shirt, 2 dress pants, 1 dress shoes"
U0298,58,f,Dublin,Ireland,2025-09-22,2025-09-26,10,17,13.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0299,33,m,Bucharest,Romania,2025-06-05,2025-06-16,16,27,21.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0300,56,m,Sydney,Australia,2025-09-16,2025-09-21,11,20,15.5,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 deodorant, 1 brush/comb, 2 t-shirt, 3 jeans, 1 light jacket, 1 sneakers, 3 dress shirt, 2 dress pants, 2 blazer, 3 tie, 2 dress shoes, 1 belt"
U0301,54,nb,Mumbai,India,2026-02-08,2026-02-14,19,29,24.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 6 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 1 sunscreen, 1 insect repellent"
U0302,25,m,Cape Town,South Africa,2025-05-09,2025-05-23,9,20,14.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0303,25,nb,San Francisco,USA,2025-03-08,2025-03-22,10,17,13.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0304,45,f,Delhi,India,2026-01-19,2026-01-23,7,21,14.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers"
U0305,19,m,Kuala Lumpur,Malaysia,2025-06-04,2025-06-15,23,32,27.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 power adapter, 1 conditioner, 1 face wash, 1 brush/comb, 1 swimming trunks, 4 shorts, 7 tank top, 2 sunscreen, 2 insect repellent"
U0306,47,m,Berlin,Germany,2025-04-19,2025-04-22,6,14,10.0,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0307,56,m,Los Angeles,USA,2025-05-05,2025-05-08,15,24,19.5,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0308,67,nb,Bangalore,India,2025-12-30,2026-01-11,15,26,20.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 2 sunscreen, 2 insect repellent"
U0309,21,f,Madrid,Spain,2025-06-26,2025-07-04,16,29,22.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0310,18,f,Dublin,Ireland,2025-05-19,2025-05-29,7,15,11.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket"
U0311,38,f,Beijing,China,2025-04-16,2025-04-19,7,20,13.5,hand,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0312,60,m,Ho Chi Minh City,Vietnam,2025-03-05,2025-03-12,24,34,29.0,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 brush/comb, 1 swimming trunks, 4 shorts, 6 tank top, 1 sunscreen, 2 insect repellent"
U0313,27,m,Prague,Czech Republic,2025-09-06,2025-09-13,10,19,14.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0314,36,f,Bangalore,India,2025-10-04,2025-10-15,19,28,23.5,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 deodorant, 1 wallet, 1 power adapter, 1 face wash, 1 brush/comb, 3 t-shirt, 2 jeans, 1 sunscreen, 4 dress shirt, 3 dress pants, 2 blazer, 2 dress"
U0315,73,m,Kiev,Ukraine,2025-09-19,2025-10-02,12,20,16.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0316,23,f,Lima,Peru,2025-09-30,2025-10-04,14,20,17.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 t-shirt, 3 jeans, 1 light jacket, 1 sneakers, 2 sunscreen, 1 head covering"
U0317,32,nb,Lagos,Nigeria,2025-04-27,2025-05-02,24,32,28.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 wallet, 1 power adapter, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 3 shorts, 2 tank top, 1 sunscreen, 1 insect repellent, 4 dress shirt, 2 dress pants, 2 dress shoes"
U0318,27,m,Mexico City,Mexico,2025-10-16,2025-10-23,10,23,16.5,checked,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 face wash, 1 face moisturizer, 1 brush/comb, 3 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 6 dress shirt, 3 dress pants, 2 blazer, 5 tie, 2 dress shoes, 1 belt"
U0319,30,m,Barcelona,Spain,2025-12-12,2025-12-17,6,14,10.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 face moisturizer, 1 brush/comb, 1 t-shirt, 3 jeans, 1 light jacket, 1 sneakers, 4 dress shirt, 1 blazer, 3 tie, 2 dress shoes, 1 belt"
U0320,18,m,Mexico City,Mexico,2026-01-05,2026-01-08,6,21,13.5,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0321,53,f,Barcelona,Spain,2025-05-30,2025-06-08,14,22,18.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 7 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0322,48,f,Delhi,India,2025-09-18,2025-10-02,24,34,29.0,carry_on,business,"1 phone charger, 1 passport, 1 medications, 1 deodorant, 1 bikini, 4 summer dress, 2 shorts, 2 tank top, 5 dress shirt, 2 dress pants, 1 dress shoes, 4 dress"
U0323,49,nb,Sydney,Australia,2025-05-01,2025-05-04,11,19,15.0,carry_on,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 3 t-shirt, 2 jeans, 1 light jacket, 1 sneakers"
U0324,28,f,Moscow,Russia,2025-12-18,2025-12-29,-6,-2,-4.0,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 4 sweater, 2 thermal underwear, 1 winter coat, 1 gloves, 1 wool scarf, 1 beanie, 4 wool socks"
U0325,58,nb,Las Vegas,USA,2025-03-04,2025-03-16,9,22,15.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 wallet, 1 power adapter, 1 conditioner, 1 face wash, 6 t-shirt, 4 jeans, 1 light jacket, 1 sneakers, 4 sunscreen"
U0326,72,m,Copenhagen,Denmark,2025-09-14,2025-09-28,11,18,14.5,carry_on,leisure,"1 phone charger, 1 passport, 1 medications, 1 toothbrush, 1 toothpaste, 1 deodorant, 1 wallet, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 6 t-shirt, 4 jeans, 1 light jacket, 1 sneakers"
U0327,35,nb,Bangalore,India,2025-10-25,2025-10-30,19,28,23.5,checked,leisure,"1 toothbrush, 1 toothpaste, 1 deodorant, 1 phone charger, 1 wallet, 1 passport, 1 medications, 1 power adapter, 1 shampoo, 1 conditioner, 1 face wash, 1 face moisturizer, 1 brush/comb, 5 t-shirt, 3 jeans, 1 light jacket, 1 sneakers, 1 sunscreen, 1 insect repellent"
